5.02082904097003,4.3360294544977
5.73056665078712,6.79660743161414
5.53003846613526,5.25498999716262
4.77048343861579,4.28776954219026
4.58239667568728,4.40061833694661
4.80819348581,5.36951406294088
6.67126317318324,6.3190664539346
4.93063420508746,4.72023491393089
4.58649106439953,4.1451862255343
5.89633465023555,5.25608328917153
6.27982259481805,5.80270495684059
4.23890471825097,4.55309939214897
6.187016230534,5.76080837438399
5.4892031849055,5.54792945105496
5.9169292851013,5.68094240753926
4.98091560517359,3.81755648043475
6.73917643597943,7.48278434825422
4.90261738307903,4.47773201698001
4.48769797171521,4.61618870432346
6.22251843942522,6.35462312443942
3.52545553222935,3.29926571024679
4.4013801345407,4.36291118080514
4.54151613663819,4.56937056747585
3.82286964466578,3.67553752933726
8.03036540038598,7.72518530705764
4.19218414884021,4.95089777262183
4.22151888362152,4.01063304166885
4.1054572318148,4.1033436065029
3.32314225353114,3.49278836736439
6.31808022073319,6.24098952118139
4.34667309992744,4.47194449584753
4.70547638760816,4.85586803903298
5.11811539469866,6.18903336166693
5.80961406275118,6.08119587994456
6.46812368663603,7.26787047175819
4.51362487750053,4.24303734457735
3.27519658966897,3.09950699124979
4.11258854268364,3.86744973811656
6.15981503126732,5.88355850318814
5.33972342797277,5.57964717521799
3.63352496928165,3.3386063319979
5.13038084302102,4.84573651700112
4.01871799835108,4.08420381824817
6.42316479770604,6.48523731900139
5.7815322372671,5.61737239132889
6.21559452778606,6.31288040358034
4.60811471679405,5.16107927820081
5.76961473653231,6.04133137064771
2.31948363815886,1.88731863749659
6.50369893899776,5.73929759419857
5.11738289294525,5.36654799435904
6.63509869427319,6.86141307404707
5.06768496468166,4.91248077993324
6.30112559217513,6.05476286499867
4.02194104518622,4.88331319842997
5.89576034719245,4.79267097873032
5.84498716038232,5.32842429059015
6.07257678014663,5.09814299193616
6.29048190303812,5.93227993036882
4.31651269472713,4.5103358266797
4.92355803852319,6.07599807116098
7.33115522540429,6.04129217496642
4.52642599178322,4.14250702664382
4.44720144386728,4.66832361531976
4.19795960252152,3.76168303334178
5.76496509829902,5.97587200800492
6.05491146223141,5.83905648761897
5.9117388059203,6.14131430793796
